wavenos,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
3596,-7.51E-06,9.94E-05,-0.002431097,-0.003607276,-0.000425723,2.04E-05,-6.34E-05,0.000802258,-0.000222807,0.005595198,0.00031868,-0.002252652,0.00335893,0,0.000211664,0.004659093,-0.000171672,-0.002681283,7.11E-05,0.007823755,0.000699785,0.00223763,-0.001551573,0.00566873,0.000895441,-0.004005292,0.000235529,-0.004658124,3.48E-05,-0.000763817,-0.000155443,0.000241746,0.000134225
3597,3.00E-05,0.000115922,-0.002369166,-0.003647322,-0.000411507,1.80E-05,0.000133694,0.000786143,-0.000109917,0.006467767,0.000247036,-0.002146799,0.002658275,0,0.000137319,0.005740434,-0.000341838,-0.002683433,9.99E-05,0.00510665,0.000564559,0.002037886,-0.001499454,0.006857805,0.000637226,-0.003838182,0.000233863,-0.00449376,6.48E-05,-0.000808512,-9.38E-05,0.000333204,0.00010309
3598,6.12E-05,0.000111756,-0.002337165,-0.003666322,-0.000395543,1.84E-05,0.000270293,0.000733955,-3.24E-06,0.007298308,0.00013085,-0.002061193,0.001932474,0,1.99E-05,0.006469955,-0.000521476,-0.002689116,0.000129727,0.003769022,0.000417547,0.001795324,-0.001471277,0.007013166,0.000360536,-0.003645683,0.000218311,-0.004311333,9.83E-05,-0.000785196,-1.75E-05,0.000416506,8.96E-05
3599,8.28E-05,9.55E-05,-0.002329843,-0.00366089,-0.000394739,1.85E-05,0.000319684,0.000667354,3.30E-05,0.008013881,2.47E-06,-0.002028592,0.001422589,0,-0.000153969,0.006750768,-0.000645202,-0.002705823,0.000147038,0.005046772,0.000322161,0.001591895,-0.001482238,0.006148491,9.56E-05,-0.003487699,0.000188302,-0.004184406,0.000126057,-0.000800762,4.03E-05,0.000464455,0.000104587
3600,9.25E-05,7.72E-05,-0.002334317,-0.003611401,-0.000406234,1.83E-05,0.000287919,0.000614484,2.26E-06,0.008698616,-8.72E-05,-0.002043653,0.001250519,0,-0.000356835,0.006562228,-0.000637845,-0.002725838,0.000147324,0.009248915,0.000316265,0.001473559,-0.001525279,0.004242654,-0.000142412,-0.003366075,0.00014842,-0.004128003,0.000144426,-0.0008941,7.53E-05,0.000456257,0.000149996
3601,9.00E-05,6.47E-05,-0.002344776,-0.003532184,-0.000429816,1.85E-05,0.000207883,0.000602247,-9.07E-05,0.00930355,-0.000124083,-0.00210571,0.00141732,0,-0.000560315,0.006021551,-0.000499069,-0.002742774,0.000127493,0.016315243,0.000398328,0.001448806,-0.00159044,0.002025544,-0.000341977,-0.003299886,0.000102523,-0.004161957,0.000148541,-0.001110851,7.20E-05,0.000382669,0.000205209
3602,8.01E-05,5.96E-05,-0.002334744,-0.003417341,-0.000456682,1.86E-05,0.000148568,0.000622323,-0.000204618,0.009850409,-0.000116332,-0.002147769,0.001592325,0,-0.000714598,0.005307101,-0.000280446,-0.002736554,9.38E-05,0.019646049,0.000479602,0.001416598,-0.001639193,0.000486918,-0.000462244,-0.003238667,6.64E-05,-0.004233863,0.000146144,-0.001347248,5.15E-05,0.000254808,0.00027175
3603,6.56E-05,5.76E-05,-0.00230823,-0.003288816,-0.00047446,1.87E-05,0.000125317,0.000638669,-0.000294176,0.010264137,-6.80E-05,-0.002141504,0.001669018,0,-0.000779881,0.004610463,-2.64E-05,-0.002704107,6.03E-05,0.017593086,0.000528512,0.001372387,-0.001649902,-0.000451866,-0.000478876,-0.003151324,4.88E-05,-0.004287485,0.000144724,-0.001504176,4.06E-05,0.000101117,0.000331957
3604,4.83E-05,4.03E-05,-0.002271042,-0.003179391,-0.000485076,1.80E-05,0.000152455,0.000628195,-0.000343648,0.010637844,-1.64E-05,-0.002072256,0.001381308,0,-0.000747411,0.00419672,0.000187793,-0.002651235,3.34E-05,0.011981471,0.000472559,0.00122688,-0.001617777,-0.001060113,-0.000373802,-0.003023188,5.29E-05,-0.004310323,0.000146251,-0.001515995,4.33E-05,-4.84E-05,0.000376961
3605,3.27E-05,1.15E-05,-0.002219157,-0.0030935,-0.00048187,1.65E-05,0.000239905,0.000548584,-0.00032701,0.010955848,2.42E-05,-0.001926937,0.000665556,0,-0.000619118,0.004172957,0.000318622,-0.002584145,2.46E-05,0.003450981,0.000296471,0.00096489,-0.001541828,-0.001280955,-0.000171973,-0.002836523,8.47E-05,-0.00426379,0.000157764,-0.001307814,7.90E-05,-0.000151276,0.000417156
3606,1.43E-05,-1.83E-05,-0.002177799,-0.003041961,-0.00046389,1.04E-05,0.000356958,0.000370185,-0.000252426,0.011263269,4.94E-05,-0.001717313,-0.000378591,0,-0.000410366,0.004533693,0.000363282,-0.002504289,3.14E-05,-0.005004045,2.02E-05,0.000629415,-0.001427437,-0.0011123,0.000147515,-0.00258612,0.000122758,-0.004133583,0.00016885,-0.000883545,0.00013952,-0.000194503,0.000432568
3607,-5.74E-06,-4.48E-05,-0.002157334,-0.003034998,-0.000443539,5.81E-06,0.0004861,9.02E-05,-0.000155881,0.011476323,4.08E-05,-0.001485426,-0.001631057,0,-0.000179917,0.005209378,0.000298905,-0.002427572,4.19E-05,-0.011350931,-0.000327912,0.000242462,-0.001301722,-0.000356535,0.000550214,-0.002333023,0.000147806,-0.003970633,0.000167631,-0.000355272,0.000191537,-0.000174087,0.000421857
3608,-2.88E-05,-6.05E-05,-0.002159443,-0.003052681,-0.000426002,5.30E-06,0.000648998,-0.000255884,-4.26E-05,0.011651887,8.12E-06,-0.001239942,-0.002885112,0,5.48E-05,0.006140698,0.000159194,-0.002357288,5.28E-05,-0.018739906,-0.00069514,-0.000116471,-0.001167458,0.000849541,0.001051888,-0.002097863,0.000156024,-0.00378627,0.00015519,0.000231969,0.00023596,-0.000100925,0.000386154
3609,-5.50E-05,-6.41E-05,-0.002197316,-0.00310336,-0.000403496,2.65E-05,0.000797745,-0.000583787,4.17E-05,0.011861604,-2.70E-05,-0.001051295,-0.003785284,0,0.00023821,0.007193846,-1.89E-05,-0.002309018,5.35E-05,-0.024691762,-0.000985605,-0.000339835,-0.001057299,0.002422466,0.001577039,-0.001957324,0.000135705,-0.003655235,0.000125727,0.000683192,0.000241174,-7.37E-06,0.00030896
3610,-8.16E-05,-6.51E-05,-0.002243398,-0.003171089,-0.000362522,9.81E-05,0.000909809,-0.000822196,7.91E-05,0.012282287,-4.69E-05,-0.000924575,-0.004261447,0,0.000349802,0.008415765,-0.00021866,-0.002281546,3.81E-05,-0.028244705,-0.00116958,-0.000428482,-0.00098038,0.004197849,0.002070443,-0.001916062,0.00010034,-0.003607652,7.98E-05,0.000916606,0.000197469,8.59E-05,0.000198051
3611,-0.000105365,-4.73E-05,-0.002281971,-0.003231737,-0.000288914,0.000182661,0.000958098,-0.000954531,7.55E-05,0.012805461,-1.67E-05,-0.000869673,-0.004099294,0,0.000383184,0.009639855,-0.000376374,-0.002272856,1.11E-05,-0.029536275,-0.00117686,-0.000308238,-0.000940896,0.006413919,0.002450585,-0.001954825,6.39E-05,-0.003628715,2.78E-05,0.000895971,0.000125434,0.000153395,6.32E-05
3612,-0.000128978,-7.00E-06,-0.002315397,-0.003283648,-0.0001672,0.000227963,0.000933364,-0.001003452,3.35E-05,0.013540761,8.43E-05,-0.000882573,-0.003318959,0,0.000340813,0.010840889,-0.00048244,-0.002285262,-3.01E-05,-0.025719408,-0.001012456,2.57E-05,-0.000936275,0.009181051,0.002732943,-0.002037449,2.45E-05,-0.003709854,-3.55E-05,0.000653491,2.31E-05,0.00019088,-9.65E-05
3613,-0.000148717,3.84E-05,-0.002316026,-0.003295257,-4.71E-05,0.000220514,0.000859891,-0.000960296,-1.05E-05,0.014502323,0.000209758,-0.000927916,-0.002128977,0,0.000245159,0.011935973,-0.000526574,-0.002316342,-7.12E-05,-0.018094359,-0.00071999,0.000504276,-0.000954276,0.011761796,0.002863963,-0.00210294,5.24E-06,-0.003804357,-9.23E-05,0.000322392,-7.37E-05,0.000214445,-0.00023159
3614,-0.000167191,7.98E-05,-0.002273157,-0.003238709,2.43E-05,0.000145329,0.00075468,-0.000826635,-1.40E-05,0.015862062,0.000316255,-0.000966157,-0.000736088,0,0.000141625,0.012975327,-0.000499638,-0.002356226,-9.71E-05,-0.010460648,-0.000354029,0.001080659,-0.000969359,0.013442784,0.002835676,-0.0021037,1.70E-05,-0.003868143,-0.000128209,5.72E-05,-0.000140251,0.000249103,-0.000311812
3615,-0.000179444,9.50E-05,-0.002183321,-0.003113157,3.52E-05,4.77E-05,0.000610533,-0.000635773,2.46E-05,0.017603525,0.000371714,-0.000969947,0.00044523,0,3.96E-05,0.013932582,-0.0004418,-0.002397024,-0.000105972,-0.003119633,-2.20E-05,0.0015862,-0.000974626,0.014130194,0.002616163,-0.002021177,5.46E-05,-0.00388666,-0.000142282,-7.82E-05,-0.000177451,0.000308118,-0.000305299
3616,-0.000181901,7.81E-05,-0.002041395,-0.002926685,-3.84E-05,-3.12E-05,0.000469643,-0.000446409,0.000114042,0.019735284,0.00032886,-0.00088266,0.001012608,0,-4.09E-05,0.015004181,-0.000408024,-0.002424121,-9.84E-05,0.001888436,0.000170216,0.001857147,-0.00095276,0.01395211,0.002226085,-0.00182971,0.000114638,-0.003828772,-0.000137277,-4.31E-05,-0.00017895,0.000398696,-0.000199484
3617,-0.000178535,2.72E-05,-0.001899122,-0.002712071,-0.000171709,-0.000128027,0.000335069,-0.00032146,0.000213837,0.02162749,0.000201457,-0.000740637,0.00097353,0,-0.000110868,0.015910627,-0.000401382,-0.002435498,-8.29E-05,0.005812838,0.000215047,0.001877997,-0.000913541,0.01255153,0.00171471,-0.001573917,0.000165043,-0.00370698,-0.000123008,7.96E-05,-0.000157362,0.000494614,-2.42E-05
3618,-0.000175292,-5.50E-05,-0.001800058,-0.002497807,-0.000313758,-0.000220854,0.000215753,-0.000290175,0.000280502,0.022929918,2.66E-05,-0.000587862,0.000500815,0,-0.00019224,0.016506135,-0.000434981,-0.00243503,-6.92E-05,0.012876182,0.000146977,0.001699341,-0.000870748,0.010002897,0.00116002,-0.001287566,0.000183257,-0.003533189,-0.000112125,0.000198612,-0.000128009,0.000574915,0.000180405
3619,-0.00017855,-0.000156126,-0.001771023,-0.002296671,-0.000481678,-0.000264113,8.18E-05,-0.000282997,0.000286579,0.02299872,-0.000190669,-0.00048553,8.87E-06,0,-0.00028448,0.016321373,-0.000439655,-0.002419588,-6.17E-05,0.021414629,7.43E-05,0.001468655,-0.00083656,0.005950812,0.000596653,-0.001028681,0.000159826,-0.003333078,-0.000103997,0.000227596,-9.18E-05,0.000613458,0.000368108
3620,-0.000193221,-0.000240209,-0.001831401,-0.002113299,-0.000618897,-0.000255216,-8.93E-05,-0.00026923,0.000211127,0.021514896,-0.000364805,-0.000501384,3.21E-05,0,-0.000396297,0.014992938,-0.000338802,-0.002397226,-6.75E-05,0.030004433,0.000137224,0.001398573,-0.000829078,0.001237425,4.90E-05,-0.000859746,8.60E-05,-0.003152723,-0.000102092,9.97E-05,-6.36E-05,0.000597983,0.000493574
3621,-0.000209227,-0.000282645,-0.001956648,-0.001972927,-0.000677604,-0.000178286,-0.000248171,-0.000233536,6.70E-05,0.018280081,-0.00043309,-0.000637664,0.000610848,0,-0.000511606,0.012361544,-0.000122633,-0.002369467,-8.99E-05,0.037364164,0.0003466,0.001505179,-0.00084599,-0.003064443,-0.000414966,-0.000793254,-2.26E-05,-0.003028157,-0.000108457,-0.000175516,-4.58E-05,0.000542266,0.000532964
3622,-0.000221556,-0.000260785,-0.002113526,-0.001892776,-0.000665408,-8.13E-05,-0.000362331,-0.0001616,-0.000114434,0.013573849,-0.000385457,-0.000871536,0.001731353,0,-0.000604814,0.008622822,0.000206098,-0.002341573,-0.000128562,0.042714989,0.00069869,0.001809944,-0.000879408,-0.006219311,-0.00074973,-0.000839337,-0.00014563,-0.003002724,-0.000125104,-0.000547163,-4.50E-05,0.000479312,0.000474088
3623,-0.000226092,-0.000205929,-0.002252105,-0.001877628,-0.000577751,-2.36E-05,-0.000421356,-7.70E-05,-0.00029452,0.007833311,-0.000227274,-0.001170828,0.002941249,0,-0.000666284,0.004076976,0.000564529,-0.002313164,-0.000172284,0.045223854,0.001059075,0.002138303,-0.00091091,-0.008847888,-0.00090964,-0.000939681,-0.000255817,-0.003067736,-0.000145272,-0.000912522,-6.52E-05,0.000442201,0.000351744
3624,-0.000216165,-0.000140724,-0.002312655,-0.001908846,-0.000465011,1.98E-06,-0.000405915,-1.31E-06,-0.000417363,0.002079449,-3.09E-05,-0.001464128,0.003721786,0,-0.000682062,-0.000527449,0.000866954,-0.002279026,-0.000207757,0.043691482,0.001280741,0.002305956,-0.000914224,-0.010721965,-0.000909975,-0.001026584,-0.000322583,-0.003194766,-0.000164013,-0.001157934,-0.000105377,0.000466034,0.000218541
3625,-0.000187273,-9.46E-05,-0.002275338,-0.001987618,-0.000354641,1.03E-05,-0.000338028,4.20E-05,-0.000459746,-0.002945655,0.000107664,-0.001686334,0.003556687,0,-0.000661334,-0.004678027,0.001004844,-0.002242529,-0.000225558,0.033842871,0.001220706,0.002101872,-0.000879477,-0.012241134,-0.000754064,-0.001031461,-0.000340791,-0.003334653,-0.000168014,-0.001223877,-0.000157346,0.000547576,0.000130603
3626,-0.00013464,-0.00010068,-0.002133436,-0.002103264,-0.000225253,7.24E-06,-0.000209168,-1.03E-05,-0.000409033,-0.006600483,0.000151926,-0.001766513,0.001989968,0,-0.00063222,-0.007847733,0.000875133,-0.002209757,-0.000218005,0.013391528,0.000756678,0.001327965,-0.000804893,-0.013354586,-0.000485535,-0.00087618,-0.000310957,-0.003406772,-0.00014478,-0.001101068,-0.000202321,0.000660646,0.000150481
3627,-6.67E-05,-0.000153493,-0.00193343,-0.002253451,-6.41E-05,7.00E-06,-3.51E-05,-0.000145932,-0.000330768,-0.008550146,8.83E-05,-0.001700338,-0.000663877,0,-0.000597926,-0.009610685,0.000476613,-0.002176307,-0.000187337,-0.010792534,-1.48E-05,0.000110192,-0.000699155,-0.014331268,-0.000102506,-0.000576629,-0.000244994,-0.003392236,-9.65E-05,-0.000843422,-0.000222225,0.000780087,0.0002563
3628,-2.29E-06,-0.00024946,-0.001754208,-0.002423921,0.000109246,2.57E-06,9.46E-05,-0.000341152,-0.000259493,-0.008917585,-8.02E-05,-0.001540115,-0.003795288,0,-0.000588579,-0.010006554,-0.000144677,-0.00214934,-0.000142594,-0.030243414,-0.000914626,-0.001311546,-0.000593607,-0.015238137,0.000340214,-0.000174686,-0.000174416,-0.003271779,-2.61E-05,-0.000559065,-0.000202136,0.000856354,0.000412425
3629,4.21E-05,-0.000353446,-0.001625787,-0.002554507,0.000274224,-4.83E-06,0.000122965,-0.000514818,-0.000141025,-0.007920259,-0.000269711,-0.001363883,-0.006305228,0,-0.000601898,-0.009116063,-0.000767428,-0.002119071,-9.45E-05,-0.040029876,-0.001633856,-0.002480667,-0.000507962,-0.015820882,0.000784637,0.000224373,-0.000104181,-0.00309694,4.36E-05,-0.000317292,-0.000153922,0.000884296,0.000566321
3630,5.43E-05,-0.000400349,-0.001593694,-0.002603877,0.000403292,-1.28E-05,2.75E-05,-0.000573762,3.98E-05,-0.006146034,-0.00040426,-0.001277394,-0.007006696,0,-0.000623063,-0.007422281,-0.001128702,-0.002088425,-6.07E-05,-0.03598745,-0.001837529,-0.002878306,-0.000470587,-0.015265203,0.001158973,0.000465889,-5.23E-05,-0.002969736,8.64E-05,-0.000189027,-9.98E-05,0.000873969,0.000638689
3631,3.74E-05,-0.000372575,-0.001650794,-0.002582512,0.0005225,-1.97E-05,-0.000171699,-0.000497402,0.000281134,-0.004087954,-0.000442849,-0.001265464,-0.005766563,0,-0.000636086,-0.005420688,-0.001158036,-0.002062341,-4.82E-05,-0.022097244,-0.001485115,-0.00244033,-0.00048448,-0.013628615,0.001440389,0.000501472,-2.46E-05,-0.002934977,9.34E-05,-0.000171903,-6.27E-05,0.000834117,0.000622076
3632,4.37E-06,-0.000266046,-0.001744404,-0.002498916,0.000605191,-2.35E-05,-0.000393283,-0.000290458,0.000608483,-0.002201952,-0.000355832,-0.001288099,-0.002929831,0,-0.000606637,-0.003492668,-0.000829779,-0.002033659,-5.78E-05,-0.004882744,-0.000673754,-0.00128431,-0.000528522,-0.010869245,0.001604887,0.000314761,-7.92E-06,-0.003026209,5.72E-05,-0.000220312,-6.27E-05,0.000803872,0.000525754
3633,-3.70E-05,-8.35E-05,-0.001880113,-0.002382304,0.000639991,-2.37E-05,-0.000575999,2.07E-05,0.000958792,-0.000532671,-0.000168151,-0.001352747,0.001111545,0,-0.000511444,-0.001834502,-0.000208708,-0.001998192,-8.68E-05,0.018690884,0.000482519,0.000443074,-0.000580134,-0.007254781,0.001631996,-8.18E-05,-1.39E-05,-0.003268668,-2.16E-05,-0.000284433,-0.000115905,0.000802702,0.000335993
3634,-6.90E-05,0.000109198,-0.002009029,-0.002275185,0.000601894,-2.06E-05,-0.000652177,0.000324665,0.001385781,0.000798987,4.36E-05,-0.001397511,0.004934599,0,-0.000369811,-0.000635952,0.000467923,-0.001959987,-0.000121204,0.042465025,0.001576834,0.00213223,-0.000607522,-0.002908155,0.001516305,-0.000539344,-3.75E-05,-0.003581773,-0.000119359,-0.000302511,-0.00021514,0.000830142,0.000128537
3635,-8.45E-05,0.000291466,-0.002086106,-0.002147271,0.000487311,-1.74E-05,-0.000591603,0.000600409,0.001935787,0.002030583,0.000269993,-0.001409591,0.008205595,0,-0.000190413,0.000197043,0.001183804,-0.001915668,-0.000152114,0.059086189,0.00250721,0.00362756,-0.000595454,0.002007528,0.001248789,-0.000998199,-7.07E-05,-0.003929166,-0.000225915,-0.000228512,-0.000352738,0.000897864,-6.45E-05
3636,-7.76E-05,0.000425963,-0.002115598,-0.002026009,0.000407115,-7.53E-06,-0.000405424,0.000771146,0.002439891,0.003020378,0.000450725,-0.001383543,0.010116865,0,-3.28E-05,0.000500125,0.00172661,-0.001881307,-0.000169935,0.065224531,0.003044261,0.004541924,-0.00055086,0.006468832,0.000871625,-0.00132074,-0.000124546,-0.00419285,-0.000306175,-8.25E-05,-0.000488093,0.000962939,-0.000193594
3637,-4.42E-05,0.000490074,-0.00206451,-0.001916274,0.000468721,1.54E-05,-0.000113522,0.000799025,0.002778022,0.003895064,0.000553769,-0.001236905,0.010140911,0,8.08E-05,0.000444094,0.001945162,-0.001853236,-0.000164895,0.056810195,0.003049701,0.004619198,-0.000470754,0.009674835,0.000416136,-0.001402607,-0.000180946,-0.004249117,-0.000334601,0.000146731,-0.000582178,0.000985172,-0.000202782
3638,5.75E-06,0.000509308,-0.001957593,-0.001803361,0.000679578,5.32E-05,0.000226174,0.000723096,0.002902885,0.004580225,0.000591582,-0.001029169,0.008818093,0,0.000133758,0.000111343,0.001878643,-0.001831308,-0.000140055,0.038345872,0.00268071,0.004069304,-0.00038055,0.011736163,-6.01E-05,-0.001262565,-0.000229307,-0.004082226,-0.000306426,0.000402304,-0.000605388,0.000945854,-0.000118899
3639,6.20E-05,0.000499304,-0.001847116,-0.00169905,0.001016916,0.000112471,0.000569379,0.000579135,0.00270927,0.005225171,0.00056766,-0.000825007,0.00676531,0,0.000142721,-0.000314689,0.001587236,-0.001990102,-9.84E-05,0.021959739,0.002117708,0.003159575,-0.000292631,0.012910668,-0.000564945,-0.000950879,-0.000265112,-0.003745956,-0.000230822,0.000665007,-0.000557889,0.000823166,1.33E-05
3640,0.000111752,0.00047542,-0.001719759,-0.001579863,0.001426963,0.000165393,0.000853974,0.000445418,0.002572018,0.005832831,0.000528023,-0.000634331,0.004573545,0,0.000141732,-0.00061245,0.001203241,-0.001900537,-4.58E-05,0.00950176,0.00153214,0.002158583,-0.000213931,0.013576066,-0.001045572,-0.00055114,-0.000257928,-0.003320083,-0.000129548,0.000912177,-0.00044901,0.000637123,0.000169275
3641,0.000144354,0.000461658,-0.001576141,-0.001406376,0.001836377,0.000173311,0.001040792,0.000401928,0.002769335,0.006549205,0.000524396,-0.000484003,0.002995206,0,0.000165636,-0.000643048,0.00083106,-0.001240323,9.20E-06,0.000449555,0.00113565,0.001398115,-0.000149722,0.013937322,-0.001497729,-0.000174539,-0.0002079,-0.002903859,-2.94E-05,0.001104713,-0.000301404,0.000401027,0.000309149
3642,0.000168314,0.000459019,-0.001407658,-0.001211347,0.002285806,0.000166852,0.001135311,0.000425392,0.003327735,0.007284287,0.000565097,-0.000338616,0.00171987,0,0.00022887,-0.000354477,0.000625204,0.000110962,6.31E-05,-0.005357126,0.00083767,0.000758217,-9.18E-05,0.013792621,-0.001879066,0.000165728,-0.000115902,-0.002528867,5.81E-05,0.001225693,-0.000133725,0.000130118,0.000441172
3643,0.000193011,0.000473884,-0.001189901,-0.000990992,0.002744081,0.000152945,0.001172014,0.000473182,0.004309964,0.007984982,0.00066138,-0.000151248,0.000476273,0,0.000340786,0.000250419,0.000754836,0.002340871,0.000112548,-0.010782056,0.000558265,0.000124209,-3.30E-05,0.013461127,-0.002199928,0.000464316,1.12E-05,-0.002185003,0.000127918,0.001271983,4.27E-05,-0.000162768,0.000576465
3644,0.00022036,0.0004522,-0.000956299,-0.000803463,0.003044712,0.00016992,0.001167358,0.000532925,0.005539768,0.008711925,0.000727875,5.30E-05,-0.000978702,0,0.000482511,0.001017035,0.00104827,0.004510755,0.000154152,-0.016320136,0.000211204,-0.000597427,2.67E-05,0.012845564,-0.002435713,0.000726262,0.000141928,-0.001883375,0.000179963,0.001256144,0.000212988,-0.000439246,0.000700613
3645,0.000255987,0.000347775,-0.000718254,-0.00069732,0.003106495,0.000263819,0.001177082,0.000571653,0.006718809,0.009576162,0.000698721,0.000289945,-0.003057797,0,0.000652681,0.00186545,0.001288788,0.005753989,0.000192505,-0.023584188,-0.000329875,-0.00156325,0.000101309,0.011761758,-0.002614519,0.00099756,0.000263391,-0.001597179,0.000223698,0.001260501,0.000373726,-0.00066995,0.000815631
3646,0.00028412,0.00016242,-0.000495717,-0.000652002,0.00292728,0.000340315,0.00113701,0.000621157,0.007986154,0.010380306,0.000550098,0.00054315,-0.00554433,0,0.000822217,0.002659628,0.001292683,0.006247097,0.000226232,-0.035675097,-0.001011767,-0.002671263,0.0001881,0.010134639,-0.002713937,0.001265274,0.000359494,-0.001309657,0.000261598,0.001300595,0.000522362,-0.000819349,0.000910537
3647,0.000302499,-8.93E-05,-0.000302772,-0.000672301,0.002573955,0.000349979,0.001045226,0.000667497,0.009063184,0.01094912,0.000267747,0.00080967,-0.008331591,0,0.000979282,0.003347999,0.000836498,0.005736268,0.000259848,-0.053570671,-0.001803198,-0.003866086,0.000295717,0.008158638,-0.002756813,0.001541447,0.000425226,-0.000999618,0.000298282,0.00141411,0.000661735,-0.000879379,0.000986892
3648,0.000308597,-0.000352499,-0.000163814,-0.000743804,0.002166677,0.000321955,0.000882457,0.000691386,0.00959955,0.011072292,-8.76E-05,0.001036834,-0.010680641,0,0.001087622,0.003785955,0.000345389,0.004143247,0.000287629,-0.069929921,-0.002488063,-0.00483055,0.000404613,0.005567073,-0.002737739,0.001754177,0.000465423,-0.000709783,0.000324764,0.001551487,0.000772134,-0.000852143,0.001033306
3649,0.000292229,-0.000575062,-9.89E-05,-0.000827705,0.001766853,0.0002267,0.000625689,0.000675583,0.009520678,0.010678648,-0.000452846,0.001165679,-0.011895235,0,0.001115148,0.003876031,-1.45E-05,0.001912199,0.000305195,-0.076358653,-0.002855457,-0.00527992,0.000489812,0.002511243,-0.002675803,0.001839975,0.000485573,-0.000490322,0.000332295,0.0016306,0.000836497,-0.000773799,0.001044337
3650,0.000243338,-0.000767253,-0.000123181,-0.000926469,0.001305382,0.000135784,0.000266113,0.000703852,0.00881709,0.010015907,-0.000807266,0.001145745,-0.011417556,0,0.001056017,0.003467168,-0.000145656,-0.001456856,0.00030529,-0.069404033,-0.002746855,-0.00498351,0.000538183,-0.001413727,-0.002563585,0.001727964,0.000482639,-0.000424995,0.000310252,0.001602725,0.000830008,-0.000661762,0.001005608
3651,0.000165631,-0.00087344,-0.000222653,-0.000985209,0.000878946,7.79E-05,-0.000156811,0.000792381,0.007780039,0.009157425,-0.001029872,0.000948199,-0.009042444,0,0.000917016,0.002522342,0.0002462,-0.004980727,0.000282541,-0.049529214,-0.002099984,-0.003880592,0.000526689,-0.005583076,-0.002417501,0.001387505,0.000458673,-0.000558453,0.000255246,0.001407038,0.000745718,-0.00055396,0.000920013
3652,6.70E-05,-0.000854917,-0.000382878,-0.00097319,0.00056153,-3.43E-05,-0.000629445,0.00092303,0.00671047,0.007842605,-0.00102844,0.000612914,-0.005168802,0,0.00072113,0.001026327,0.000991113,-0.007394168,0.000238247,-0.020474084,-0.001032271,-0.002171289,0.000485436,-0.00870799,-0.002242253,0.000863862,0.000398194,-0.00086883,0.000174832,0.001051369,0.000597647,-0.000481815,0.000795717
3653,-2.83E-05,-0.00072564,-0.00055913,-0.000909731,0.000389769,-0.000136012,-0.001035942,0.001037664,0.005604952,0.006219922,-0.00078331,0.000241268,-0.000805121,0,0.000520796,-0.000819677,0.001886609,-0.008422598,0.000181185,0.009881027,0.000168732,-0.000302926,0.000429231,-0.010027095,-0.002054869,0.000276684,0.00030246,-0.001264548,8.95E-05,0.000623979,0.000427755,-0.000460741,0.000663532
3654,-0.000107937,-0.000519057,-0.000730364,-0.000811435,0.000348398,-0.000177803,-0.001320086,0.001089873,0.004439408,0.004442568,-0.000325941,-0.000117544,0.003474624,0,0.000318607,-0.002938802,0.00292758,-0.008255563,0.000119058,0.037137755,0.001335417,0.001457354,0.000437477,-0.009911145,-0.001866045,-0.000282958,0.00017343,-0.001662474,1.68E-05,0.00015972,0.000262505,-0.00050458,0.000521363
3655,-0.000161867,-0.000302125,-0.000867921,-0.000722255,0.000374301,-0.000164152,-0.001457646,0.001053902,0.00330853,0.002727323,0.000203504,-0.000360145,0.006626748,0,0.00015536,-0.004952498,0.00363315,-0.007231937,6.99E-05,0.055232316,0.002173016,0.002684295,0.000563554,-0.008441056,-0.001688319,-0.000663315,2.96E-05,-0.001937952,-2.11E-05,-0.000199303,0.00014743,-0.000598146,0.000386508
3656,-0.000175455,-0.00012657,-0.000941111,-0.000656775,0.000339759,-6.65E-05,-0.001487883,0.000979271,0.002186184,0.001237543,0.000675235,-0.000472855,0.00843776,0,4.06E-05,-0.006755778,0.003895202,-0.006146156,3.77E-05,0.057524523,0.002616971,0.003289725,0.000885392,-0.006339615,-0.001559655,-0.000841751,-9.87E-05,-0.002064758,-2.02E-05,-0.000414236,8.74E-05,-0.000711813,0.000255388
3657,-0.000143992,1.23E-05,-0.000952181,-0.000607334,0.000245322,3.80E-05,-0.001461329,0.000857182,0.00110063,-7.22E-05,0.001019476,-0.000481498,0.009024357,0,-2.74E-05,-0.008140673,0.003608754,-0.004874052,2.60E-05,0.045835103,0.002711451,0.003353716,0.00142414,-0.003784892,-0.001511577,-0.00083513,-0.00018123,-0.002060967,1.03E-05,-0.000486663,7.46E-05,-0.000819839,0.000128937
3658,-7.70E-05,0.000110461,-0.000902133,-0.000587136,7.32E-05,6.49E-05,-0.001409705,0.000663347,-4.52E-05,-0.001354627,0.001204507,-0.000373705,0.008439257,0,-5.57E-05,-0.009009461,0.00242586,-0.003468297,3.52E-05,0.026324672,0.002478875,0.002912233,0.002079825,-0.000829334,-0.001562816,-0.0006735,-0.000205313,-0.001932981,6.15E-05,-0.000433745,9.87E-05,-0.000916695,1.91E-05
